 S11, S22, S33, S12, S23, S31, wp
  1.517465E+002, -4.964250E+001,  0.000000E+000,  1.172739E+002,  2.832744E-001,  8.352777E-001,  5.000399E-001
  1.659533E+002, -2.054903E+001,  0.000000E+000, -1.200648E+002, -8.737417E-001,  4.254476E-001,  5.000025E-001
  1.651298E+002, -1.819664E+001,  0.000000E+000,  1.219747E+002,  2.475711E-001,  8.553152E-001,  5.001534E-001
  1.788059E+002,  1.266820E+001,  0.000000E+000, -1.241229E+002, -1.120857E+000,  2.501263E-002,  5.004705E-001
  1.780027E+002,  1.527844E+001,  0.000000E+000,  1.265416E+002,  2.831188E-001,  8.839279E-001,  5.003569E-001
  1.894593E+002,  4.618497E+001,  0.000000E+000, -1.275934E+002, -1.568534E+000, -4.570592E-001,  5.003646E-001
  1.889931E+002,  4.859075E+001,  0.000000E+000,  1.301810E+002,  6.130355E-001,  8.667893E-001,  5.002677E-001
  1.919409E+002,  7.337768E+001,  0.000000E+000, -1.295537E+002, -1.938600E+000, -9.504447E-001,  5.000688E-001
  1.914832E+002,  7.345038E+001,  0.000000E+000,  1.316833E+002,  7.811549E-001,  7.047320E-001,  5.006485E-001
  1.930704E+002,  9.857666E+001,  0.000000E+000, -1.301540E+002, -2.082736E+000, -1.446255E+000,  5.007746E-001
  1.924936E+002,  9.678683E+001,  0.000000E+000,  1.319250E+002,  7.063366E-001,  5.116186E-001,  5.005745E-001
  1.934365E+002,  1.226195E+002,  0.000000E+000, -1.298047E+002, -1.904133E+000, -1.920067E+000,  5.007978E-001
  1.928431E+002,  1.192973E+002,  0.000000E+000,  1.312276E+002,  4.748551E-001,  3.185569E-001,  5.004928E-001
  1.931055E+002,  1.450502E+002,  0.000000E+000, -1.286320E+002, -1.607875E+000, -2.301069E+000,  5.003054E-001
  1.925357E+002,  1.407809E+002,  0.000000E+000,  1.297721E+002,  1.053484E-001,  1.725134E-001,  5.000250E-001
  1.921805E+002,  1.661286E+002,  0.000000E+000, -1.269631E+002, -1.311104E+000, -2.576390E+000,  5.007601E-001
  1.916525E+002,  1.612301E+002,  0.000000E+000,  1.278459E+002, -2.267550E-001,  1.148672E-001,  5.000523E-001
  1.907750E+002,  1.856849E+002,  0.000000E+000, -1.248152E+002, -1.013636E+000, -2.702585E+000,  5.003433E-001
  1.903397E+002,  1.804491E+002,  0.000000E+000,  1.254640E+002, -4.963048E-001,  9.974947E-002,  5.007964E-001
  1.896725E+002,  2.040591E+002,  0.000000E+000, -1.215287E+002, -7.469473E-001, -2.675789E+000,  5.004573E-001
  1.888968E+002,  1.985563E+002,  0.000000E+000,  1.221153E+002, -6.649397E-001,  1.746864E-001,  5.004532E-001
  1.889764E+002,  2.210451E+002,  0.000000E+000, -1.167476E+002, -6.536972E-001, -2.532739E+000,  5.000793E-001
  1.874903E+002,  2.154676E+002,  0.000000E+000,  1.169713E+002, -6.863917E-001,  3.035147E-001,  5.001151E-001
  1.871557E+002,  2.349076E+002,  0.000000E+000, -1.116738E+002, -6.699955E-001, -2.339348E+000,  5.006277E-001
  1.843358E+002,  2.293863E+002,  0.000000E+000,  1.113969E+002, -5.894994E-001,  3.289979E-001,  5.002532E-001
  1.832911E+002,  2.455447E+002,  0.000000E+000, -1.064947E+002, -7.744650E-001, -2.200378E+000,  5.005379E-001
  1.896316E+002,  2.546141E+002,  0.000000E+000, -9.983165E+001, -7.836564E-001, -2.100476E+000,  5.006604E-001
  1.956814E+002,  2.632206E+002,  0.000000E+000, -9.225231E+001, -8.021184E-001, -1.989466E+000,  5.007592E-001
  2.020955E+002,  2.719124E+002,  0.000000E+000, -8.352294E+001, -8.561243E-001, -1.884183E+000,  5.002516E-001
  2.090239E+002,  2.810271E+002,  0.000000E+000, -7.365641E+001, -9.333344E-001, -1.805845E+000,  5.003053E-001
  2.162153E+002,  2.904820E+002,  0.000000E+000, -6.272108E+001, -9.974281E-001, -1.789161E+000,  5.002865E-001
  2.235353E+002,  3.001266E+002,  0.000000E+000, -5.069651E+001, -9.812655E-001, -1.888909E+000,  5.000459E-001
  2.306158E+002,  3.094294E+002,  0.000000E+000, -3.746564E+001, -8.972349E-001, -2.125177E+000,  5.003446E-001
  2.352827E+002,  3.146447E+002,  0.000000E+000, -2.327623E+001, -6.328627E-001, -2.081108E+000,  5.005241E-001
  2.371759E+002,  3.164517E+002,  0.000000E+000, -8.352529E+000, -3.581307E-001, -1.926573E+000,  5.006961E-001
  2.367154E+002,  3.157408E+002,  0.000000E+000,  7.305579E+000, -1.861492E-001, -1.803797E+000,  5.006011E-001
  2.343717E+002,  3.131198E+002,  0.000000E+000,  2.194444E+001, -6.648688E-002, -1.621913E+000,  5.003778E-001
  2.295657E+002,  3.078173E+002,  0.000000E+000,  3.560326E+001,  3.756450E-002, -1.414896E+000,  5.004760E-001
  2.223134E+002,  2.985535E+002,  0.000000E+000,  4.866655E+001,  4.886964E-002, -9.096728E-001,  5.004273E-001
  2.146895E+002,  2.886580E+002,  0.000000E+000,  6.068346E+001,  4.558283E-002, -5.133071E-001,  5.007993E-001
  2.070883E+002,  2.788408E+002,  0.000000E+000,  7.171357E+001,  2.237543E-002, -2.608694E-001,  5.002000E-001
  1.997838E+002,  2.692827E+002,  0.000000E+000,  8.178994E+001, -7.242715E-002, -5.141693E-002,  5.004643E-001
  1.930276E+002,  2.599485E+002,  0.000000E+000,  9.078550E+001, -2.359874E-001,  1.564654E-001,  5.006754E-001
  1.865787E+002,  2.505089E+002,  0.000000E+000,  9.874652E+001, -3.568315E-001,  2.713215E-001,  5.004530E-001
  1.800473E+002,  2.407168E+002,  0.000000E+000,  1.058470E+002, -4.705125E-001,  3.491398E-001,  5.004429E-001
  9.610568E+001, -1.881788E+002,  0.000000E+000, -8.928952E+001,  3.924502E-001,  2.634633E-001,  5.002615E-001
  9.931411E+001, -1.952647E+002,  0.000000E+000, -8.497598E+001,  3.004978E-001,  4.578211E-001,  5.003294E-001
  1.022836E+002, -2.021299E+002,  0.000000E+000, -8.004255E+001,  1.966711E-001,  6.342772E-001,  5.001874E-001
  1.048009E+002, -2.089549E+002,  0.000000E+000, -7.395170E+001,  1.374513E-001,  7.191660E-001,  5.001039E-001
  1.065792E+002, -2.162659E+002,  0.000000E+000, -6.618418E+001,  1.101914E-001,  6.434059E-001,  5.004946E-001
  1.082091E+002, -2.235900E+002,  0.000000E+000, -5.658188E+001,  1.274552E-001,  4.790661E-001,  5.008713E-001
  1.102762E+002, -2.303124E+002,  0.000000E+000, -4.513620E+001,  1.981542E-001,  2.530458E-001,  5.005854E-001
  1.127431E+002, -2.361723E+002,  0.000000E+000, -3.203327E+001,  3.644508E-001,  9.797951E-003,  5.006132E-001
  1.152063E+002, -2.410215E+002,  0.000000E+000, -1.789826E+001,  5.537418E-001, -1.343783E-001,  5.000583E-001
  1.167044E+002, -2.444495E+002,  0.000000E+000, -4.187771E+000,  7.970640E-001,  1.584470E-002,  5.005798E-001
  1.170399E+002, -2.439997E+002,  0.000000E+000,  8.168593E+000,  8.288750E-001,  3.143222E-001,  5.006441E-001
  1.162759E+002, -2.410422E+002,  0.000000E+000,  2.117906E+001,  6.837470E-001,  5.064149E-001,  5.004139E-001
  1.146123E+002, -2.366644E+002,  0.000000E+000,  3.407317E+001,  6.660732E-001,  8.267546E-001,  5.004197E-001
  1.131081E+002, -2.310796E+002,  0.000000E+000,  4.580751E+001,  6.956308E-001,  1.099981E+000,  5.004490E-001
  1.117651E+002, -2.249160E+002,  0.000000E+000,  5.582303E+001,  6.281079E-001,  1.299688E+000,  5.003870E-001
  1.103381E+002, -2.181871E+002,  0.000000E+000,  6.436223E+001,  5.666376E-001,  1.382831E+000,  5.001039E-001
  1.081930E+002, -2.113767E+002,  0.000000E+000,  7.144265E+001,  4.704009E-001,  1.338284E+000,  5.008439E-001
  1.050476E+002, -2.042417E+002,  0.000000E+000,  7.747759E+001,  3.289815E-001,  1.228511E+000,  5.003629E-001
  1.014099E+002, -1.966721E+002,  0.000000E+000,  8.280968E+001,  2.051935E-001,  1.086479E+000,  5.007709E-001
  9.751808E+001, -1.884875E+002,  0.000000E+000,  8.785787E+001,  1.018486E-001,  9.739170E-001,  5.009116E-001
  1.094420E+002, -1.687081E+002,  0.000000E+000, -9.205601E+001,  2.582444E-001,  3.791705E-001,  5.006397E-001
  1.104907E+002, -1.680879E+002,  0.000000E+000,  9.119325E+001,  4.711781E-002,  1.086672E+000,  5.001833E-001
  1.232817E+002, -1.469313E+002,  0.000000E+000, -9.526668E+001,  7.513266E-002,  4.951166E-001,  5.007694E-001
  1.239123E+002, -1.455392E+002,  0.000000E+000,  9.494384E+001,  6.538843E-003,  1.144766E+000,  5.001157E-001
  1.374845E+002, -1.229068E+002,  0.000000E+000, -9.890578E+001, -1.313360E-001,  5.844476E-001,  5.006758E-001
  1.377025E+002, -1.209671E+002,  0.000000E+000,  9.903441E+001, -3.079686E-003,  1.180467E+000,  5.007323E-001
  1.516598E+002, -9.678149E+001,  0.000000E+000, -1.029100E+002, -3.156317E-001,  7.358962E-001,  5.001808E-001
  1.516199E+002, -9.476222E+001,  0.000000E+000,  1.033554E+002,  6.870737E-002,  1.177974E+000,  5.009093E-001
  1.657876E+002, -6.945642E+001,  0.000000E+000, -1.070279E+002, -4.900821E-001,  9.372020E-001,  5.001135E-001
  1.655583E+002, -6.746626E+001,  0.000000E+000,  1.077666E+002,  1.984052E-001,  1.102011E+000,  5.000657E-001
  1.799250E+002, -4.100903E+001,  0.000000E+000, -1.111735E+002, -6.878635E-001,  1.051504E+000,  5.003976E-001
  1.795687E+002, -3.908772E+001,  0.000000E+000,  1.122103E+002,  2.443034E-001,  1.048243E+000,  5.002247E-001
  1.937007E+002, -1.125044E+001,  0.000000E+000, -1.153034E+002, -9.493539E-001,  9.499038E-001,  5.004238E-001
  1.932563E+002, -9.151039E+000,  0.000000E+000,  1.167485E+002,  2.452818E-001,  9.954176E-001,  5.007586E-001
  2.046684E+002,  1.884681E+001,  0.000000E+000, -1.193976E+002, -1.246104E+000,  5.944652E-001,  5.007744E-001
  2.040530E+002,  2.112805E+001,  0.000000E+000,  1.213697E+002,  3.150854E-001,  8.713828E-001,  5.000032E-001
  2.092742E+002,  4.663491E+001,  0.000000E+000, -1.230241E+002, -1.356043E+000,  9.588290E-003,  5.006309E-001
  2.080089E+002,  4.881582E+001,  0.000000E+000,  1.255478E+002,  3.872668E-001,  6.716955E-001,  5.007082E-001
  2.108968E+002,  7.298843E+001,  0.000000E+000, -1.253295E+002, -1.482944E+000, -4.853781E-001,  5.005114E-001
  2.095510E+002,  7.377117E+001,  0.000000E+000,  1.277091E+002,  5.684790E-001,  5.228960E-001,  5.007087E-001
  2.114176E+002,  9.773326E+001,  0.000000E+000, -1.262164E+002, -1.628841E+000, -8.954434E-001,  5.008607E-001
  2.102570E+002,  9.650690E+001,  0.000000E+000,  1.282345E+002,  5.764564E-001,  3.851442E-001,  5.004127E-001
  2.112588E+002,  1.211712E+002,  0.000000E+000, -1.260821E+002, -1.451857E+000, -1.343018E+000,  5.005384E-001
  2.103030E+002,  1.185856E+002,  0.000000E+000,  1.278607E+002,  4.223017E-001,  2.545483E-001,  5.007045E-001
  2.104284E+002,  1.430285E+002,  0.000000E+000, -1.252131E+002, -1.198898E+000, -1.721336E+000,  5.006051E-001
  2.097012E+002,  1.394544E+002,  0.000000E+000,  1.266942E+002,  1.411938E-001,  1.177810E-001,  5.005290E-001
  2.089991E+002,  1.633366E+002,  0.000000E+000, -1.238560E+002, -9.705058E-001, -2.022278E+000,  5.001860E-001
  2.084488E+002,  1.592043E+002,  0.000000E+000,  1.250448E+002, -7.807958E-002, -7.288060E-003,  5.007387E-001
  2.072994E+002,  1.828483E+002,  0.000000E+000, -1.218311E+002, -7.768683E-001, -2.296895E+000,  5.004064E-001
  2.068568E+002,  1.781521E+002,  0.000000E+000,  1.227476E+002, -2.892325E-001, -4.918240E-002,  5.006013E-001
  2.061177E+002,  2.022296E+002,  0.000000E+000, -1.180753E+002, -6.326636E-001, -2.395285E+000,  5.000101E-001
  2.059251E+002,  1.972222E+002,  0.000000E+000,  1.185538E+002, -4.688051E-001,  3.538670E-002,  5.004929E-001
  2.049093E+002,  2.198183E+002,  0.000000E+000, -1.135952E+002, -5.639999E-001, -2.313482E+000,  5.002227E-001
  2.046115E+002,  2.143567E+002,  0.000000E+000,  1.137256E+002, -5.701794E-001,  1.691886E-001,  5.004504E-001
  2.034851E+002,  2.343528E+002,  0.000000E+000, -1.088733E+002, -5.174787E-001, -2.151864E+000,  5.002295E-001
  2.022518E+002,  2.283531E+002,  0.000000E+000,  1.086952E+002, -5.405011E-001,  2.334405E-001,  5.007003E-001
  2.008773E+002,  2.450049E+002,  0.000000E+000, -1.043032E+002, -6.116359E-001, -2.122476E+000,  5.006490E-001
  2.078587E+002,  2.533307E+002,  0.000000E+000, -9.752946E+001, -5.873002E-001, -1.976235E+000,  5.008443E-001
  2.151545E+002,  2.612436E+002,  0.000000E+000, -8.960480E+001, -6.045033E-001, -1.866014E+000,  5.001342E-001
  2.232127E+002,  2.693037E+002,  0.000000E+000, -8.072491E+001, -6.311391E-001, -1.779730E+000,  5.001385E-001
  2.317752E+002,  2.776247E+002,  0.000000E+000, -7.101700E+001, -6.868103E-001, -1.757009E+000,  5.008099E-001
  2.404506E+002,  2.862103E+002,  0.000000E+000, -6.033863E+001, -7.752265E-001, -1.865982E+000,  5.006567E-001
  2.490958E+002,  2.948180E+002,  0.000000E+000, -4.859579E+001, -8.144079E-001, -2.060954E+000,  5.003845E-001
  2.570537E+002,  3.022358E+002,  0.000000E+000, -3.541774E+001, -6.877979E-001, -2.060030E+000,  5.004110E-001
  2.619547E+002,  3.064647E+002,  0.000000E+000, -2.198271E+001, -4.502521E-001, -1.935086E+000,  5.005517E-001
  2.642694E+002,  3.083432E+002,  0.000000E+000, -7.897135E+000, -2.040794E-001, -1.831773E+000,  5.006429E-001
  2.637343E+002,  3.076674E+002,  0.000000E+000,  6.905079E+000, -8.275241E-002, -1.713933E+000,  5.005416E-001
  2.608412E+002,  3.050352E+002,  0.000000E+000,  2.068204E+001,  3.878314E-002, -1.517264E+000,  5.004407E-001
  2.556078E+002,  3.004100E+002,  0.000000E+000,  3.355485E+001,  1.187044E-001, -1.356180E+000,  5.000253E-001
  2.475719E+002,  2.928083E+002,  0.000000E+000,  4.644104E+001,  1.447493E-001, -1.138766E+000,  5.001603E-001
  2.387472E+002,  2.839956E+002,  0.000000E+000,  5.816978E+001,  1.469264E-001, -8.009021E-001,  5.002339E-001
  2.298739E+002,  2.750198E+002,  0.000000E+000,  6.893863E+001,  1.191921E-001, -5.279752E-001,  5.006409E-001
  2.211936E+002,  2.661612E+002,  0.000000E+000,  7.887602E+001,  5.949487E-002, -3.451820E-001,  5.001517E-001
  2.129992E+002,  2.574309E+002,  0.000000E+000,  8.803923E+001, -6.495729E-002, -1.775798E-001,  5.006318E-001
  2.054396E+002,  2.486441E+002,  0.000000E+000,  9.630153E+001, -2.664816E-001,  2.828677E-002,  5.002773E-001
  1.982571E+002,  2.395720E+002,  0.000000E+000,  1.035989E+002, -4.330809E-001,  1.924471E-001,  5.008037E-001
  1.190289E+002, -1.722966E+002,  0.000000E+000, -8.704643E+001,  1.367140E-001,  7.069319E-001,  5.004949E-001
  1.228765E+002, -1.781515E+002,  0.000000E+000, -8.286954E+001,  3.130069E-002,  8.889877E-001,  5.003518E-001
  1.264340E+002, -1.839743E+002,  0.000000E+000, -7.802798E+001, -6.838459E-002,  1.048199E+000,  5.007467E-001
  1.294943E+002, -1.898361E+002,  0.000000E+000, -7.187860E+001, -1.016446E-001,  1.107188E+000,  5.006506E-001
  1.323394E+002, -1.956453E+002,  0.000000E+000, -6.395963E+001, -1.331971E-001,  1.019036E+000,  5.008129E-001
  1.352986E+002, -2.011697E+002,  0.000000E+000, -5.427056E+001, -1.082742E-001,  8.761342E-001,  5.000447E-001
  1.386861E+002, -2.061008E+002,  0.000000E+000, -4.279942E+001, -3.257516E-003,  6.578077E-001,  5.010172E-001
  1.419871E+002, -2.104011E+002,  0.000000E+000, -3.009547E+001,  1.977417E-001,  4.305829E-001,  5.002972E-001
  1.444950E+002, -2.143160E+002,  0.000000E+000, -1.681415E+001,  4.686742E-001,  3.053135E-001,  5.004301E-001
  1.458613E+002, -2.171653E+002,  0.000000E+000, -3.845725E+000,  7.712015E-001,  4.643893E-001,  5.007015E-001
  1.462841E+002, -2.167277E+002,  0.000000E+000,  8.047288E+000,  9.098968E-001,  7.511356E-001,  5.002522E-001
  1.455629E+002, -2.143598E+002,  0.000000E+000,  2.022173E+001,  8.052711E-001,  9.396753E-001,  5.005014E-001
  1.435433E+002, -2.112010E+002,  0.000000E+000,  3.244175E+001,  7.585740E-001,  1.243034E+000,  5.004404E-001
  1.408861E+002, -2.073791E+002,  0.000000E+000,  4.399073E+001,  7.554032E-001,  1.498630E+000,  5.010013E-001
  1.384478E+002, -2.027945E+002,  0.000000E+000,  5.394906E+001,  6.726992E-001,  1.684830E+000,  5.000678E-001
  1.360247E+002, -1.976458E+002,  0.000000E+000,  6.244031E+001,  5.823880E-001,  1.769155E+000,  5.000843E-001
  1.332066E+002, -1.920688E+002,  0.000000E+000,  6.947059E+001,  5.084726E-001,  1.730402E+000,  5.005853E-001
  1.295989E+002, -1.861544E+002,  0.000000E+000,  7.524593E+001,  3.681596E-001,  1.619250E+000,  5.002911E-001
  1.253829E+002, -1.798688E+002,  0.000000E+000,  8.038542E+001,  2.329287E-001,  1.468287E+000,  5.007875E-001
  1.208982E+002, -1.730541E+002,  0.000000E+000,  8.526875E+001,  1.309911E-001,  1.308748E+000,  5.005834E-001
  1.327835E+002, -1.532516E+002,  0.000000E+000, -8.949225E+001,  1.399978E-002,  8.383721E-001,  5.003302E-001
  1.342398E+002, -1.531933E+002,  0.000000E+000,  8.824891E+001,  4.769385E-002,  1.397372E+000,  5.003680E-001
  1.470645E+002, -1.322403E+002,  0.000000E+000, -9.227842E+001, -1.502157E-001,  9.590358E-001,  5.004813E-001
  1.480459E+002, -1.314215E+002,  0.000000E+000,  9.156429E+001,  9.493719E-003,  1.425622E+000,  5.005210E-001
  1.616383E+002, -1.092718E+002,  0.000000E+000, -9.543813E+001, -3.396749E-001,  1.072346E+000,  5.002822E-001
  1.620516E+002, -1.078561E+002,  0.000000E+000,  9.522919E+001,  1.184674E-002,  1.423364E+000,  5.002807E-001
  1.760519E+002, -8.458789E+001,  0.000000E+000, -9.895888E+001, -5.131936E-001,  1.172840E+000,  5.004229E-001
  1.761234E+002, -8.281268E+001,  0.000000E+000,  9.914981E+001,  8.055429E-002,  1.392922E+000,  5.006206E-001
  1.902134E+002, -5.849549E+001,  0.000000E+000, -1.027365E+002, -6.462133E-001,  1.330550E+000,  5.008529E-001
  1.901457E+002, -5.666047E+001,  0.000000E+000,  1.032329E+002,  1.964447E-001,  1.321387E+000,  5.002745E-001
  2.040235E+002, -3.142766E+001,  0.000000E+000, -1.066670E+002, -8.192428E-001,  1.453340E+000,  5.001962E-001
  2.039492E+002, -2.968950E+001,  0.000000E+000,  1.074254E+002,  2.981166E-001,  1.251763E+000,  5.003654E-001
  2.153323E+002, -4.849867E+000,  0.000000E+000, -1.107678E+002, -1.058374E+000,  1.406527E+000,  5.002977E-001
  2.148784E+002, -3.228210E+000,  0.000000E+000,  1.118805E+002,  3.764088E-001,  1.164706E+000,  5.006804E-001
  2.220133E+002,  2.039863E+001,  0.000000E+000, -1.148666E+002, -1.184935E+000,  1.141596E+000,  5.008002E-001
  2.203513E+002,  2.150283E+001,  0.000000E+000,  1.164839E+002,  3.585599E-001,  9.272618E-001,  5.002144E-001
  2.246135E+002,  4.547816E+001,  0.000000E+000, -1.183259E+002, -1.085075E+000,  5.917135E-001,  5.007490E-001
  2.226546E+002,  4.682812E+001,  0.000000E+000,  1.204958E+002,  3.480801E-001,  5.977637E-001,  5.001509E-001
  2.244784E+002,  7.043796E+001,  0.000000E+000, -1.207859E+002, -9.318758E-001,  1.414111E-001,  5.005706E-001
  2.227721E+002,  7.199968E+001,  0.000000E+000,  1.233236E+002,  3.550087E-001,  4.420495E-001,  5.006603E-001
  2.240223E+002,  9.483928E+001,  0.000000E+000, -1.220121E+002, -1.083520E+000, -2.417900E-001,  5.006420E-001
  2.228245E+002,  9.454340E+001,  0.000000E+000,  1.242031E+002,  4.011801E-001,  3.614004E-001,  5.001618E-001
  2.232664E+002,  1.176043E+002,  0.000000E+000, -1.221120E+002, -9.840498E-001, -7.015333E-001,  5.002843E-001
  2.224934E+002,  1.158908E+002,  0.000000E+000,  1.240604E+002,  3.060307E-001,  2.412737E-001,  5.009135E-001
  2.221143E+002,  1.389096E+002,  0.000000E+000, -1.215228E+002, -7.960393E-001, -1.170936E+000,  5.008382E-001
  2.215409E+002,  1.361785E+002,  0.000000E+000,  1.231685E+002,  1.250021E-001,  1.625395E-001,  5.003315E-001
  2.206075E+002,  1.586544E+002,  0.000000E+000, -1.203611E+002, -6.082620E-001, -1.546253E+000,  5.004317E-001
  2.202274E+002,  1.552509E+002,  0.000000E+000,  1.217303E+002, -4.034461E-002,  5.763029E-002,  5.006089E-001
  2.197616E+002,  1.787903E+002,  0.000000E+000, -1.174587E+002, -4.566644E-001, -1.774834E+000,  5.008440E-001
  2.196077E+002,  1.750190E+002,  0.000000E+000,  1.184091E+002, -1.570363E-001,  1.411158E-003,  5.001617E-001
  2.189953E+002,  1.981299E+002,  0.000000E+000, -1.135625E+002, -3.881106E-001, -1.947094E+000,  5.006186E-001
  2.191250E+002,  1.940897E+002,  0.000000E+000,  1.140827E+002, -1.854007E-001, -3.850555E-003,  5.000640E-001
  2.179489E+002,  2.159184E+002,  0.000000E+000, -1.093572E+002, -4.243478E-001, -2.058845E+000,  5.003536E-001
  2.182447E+002,  2.114510E+002,  0.000000E+000,  1.094684E+002, -2.260038E-001,  1.015849E-002,  5.004769E-001
  2.165267E+002,  2.315963E+002,  0.000000E+000, -1.051562E+002, -4.367331E-001, -2.063178E+000,  5.006422E-001
  2.167400E+002,  2.260791E+002,  0.000000E+000,  1.048670E+002, -3.021830E-001,  4.900142E-002,  5.001476E-001
  2.145316E+002,  2.434844E+002,  0.000000E+000, -1.011571E+002, -4.621068E-001, -1.945607E+000,  5.005970E-001
  2.224996E+002,  2.511269E+002,  0.000000E+000, -9.377553E+001, -4.368472E-001, -1.751072E+000,  5.003992E-001
  2.311765E+002,  2.584447E+002,  0.000000E+000, -8.560848E+001, -4.075786E-001, -1.556894E+000,  5.004116E-001
  2.403091E+002,  2.657446E+002,  0.000000E+000, -7.683137E+001, -4.117995E-001, -1.412871E+000,  5.002624E-001
  2.498575E+002,  2.732587E+002,  0.000000E+000, -6.740601E+001, -4.292536E-001, -1.284058E+000,  5.004145E-001
  2.595583E+002,  2.810268E+002,  0.000000E+000, -5.715595E+001, -4.668825E-001, -1.211649E+000,  5.005755E-001
  2.688398E+002,  2.885091E+002,  0.000000E+000, -4.567297E+001, -5.039655E-001, -1.126831E+000,  5.002977E-001
  2.769729E+002,  2.950718E+002,  0.000000E+000, -3.308544E+001, -4.002709E-001, -9.506891E-001,  5.000906E-001
  2.818516E+002,  2.987450E+002,  0.000000E+000, -2.061702E+001, -2.177440E-001, -7.261516E-001,  5.006889E-001
  2.842662E+002,  3.005972E+002,  0.000000E+000, -7.391162E+000, -1.970254E-002, -5.371564E-001,  5.005415E-001
  2.836975E+002,  2.999819E+002,  0.000000E+000,  6.434020E+000,  3.636729E-002, -4.005621E-001,  5.002861E-001
  2.806672E+002,  2.974432E+002,  0.000000E+000,  1.935074E+001,  1.063452E-001, -3.442552E-001,  5.002814E-001
  2.755829E+002,  2.933672E+002,  0.000000E+000,  3.136128E+001,  1.335464E-001, -3.724724E-001,  5.001288E-001
  2.675363E+002,  2.865335E+002,  0.000000E+000,  4.363773E+001,  1.175851E-001, -3.914919E-001,  5.005647E-001
  2.583560E+002,  2.787307E+002,  0.000000E+000,  5.509061E+001,  1.117631E-001, -3.353167E-001,  5.005667E-001
  2.488103E+002,  2.704516E+002,  0.000000E+000,  6.552958E+001,  8.241648E-002, -2.284322E-001,  5.000407E-001
  2.394669E+002,  2.622306E+002,  0.000000E+000,  7.523316E+001,  3.167714E-002, -1.496087E-001,  5.008659E-001
  2.304616E+002,  2.540507E+002,  0.000000E+000,  8.433888E+001, -2.635480E-002, -1.024750E-001,  5.003450E-001
  2.219494E+002,  2.458598E+002,  0.000000E+000,  9.285641E+001, -1.252261E-001, -4.300439E-002,  5.006033E-001
  2.140282E+002,  2.375845E+002,  0.000000E+000,  1.005039E+002, -3.226801E-001,  7.212831E-002,  5.000403E-001
  1.401571E+002, -1.573144E+002,  0.000000E+000, -8.493222E+001, -1.157149E-001,  1.109382E+000,  5.002888E-001
  1.445904E+002, -1.620942E+002,  0.000000E+000, -8.081279E+001, -2.299837E-001,  1.289422E+000,  5.009212E-001
  1.488032E+002, -1.667355E+002,  0.000000E+000, -7.596987E+001, -3.187817E-001,  1.440983E+000,  5.002850E-001
  1.526214E+002, -1.714144E+002,  0.000000E+000, -6.965924E+001, -3.398923E-001,  1.475333E+000,  5.006808E-001
  1.563983E+002, -1.758423E+002,  0.000000E+000, -6.144823E+001, -3.667400E-001,  1.388730E+000,  5.009280E-001
  1.603393E+002, -1.798606E+002,  0.000000E+000, -5.162088E+001, -3.198923E-001,  1.268904E+000,  5.001121E-001
  1.642628E+002, -1.836375E+002,  0.000000E+000, -4.039893E+001, -1.830177E-001,  1.062357E+000,  5.003942E-001
  1.676263E+002, -1.871239E+002,  0.000000E+000, -2.834955E+001,  8.892164E-002,  8.454671E-001,  5.002524E-001
  1.699093E+002, -1.903950E+002,  0.000000E+000, -1.592481E+001,  4.419511E-001,  7.244599E-001,  5.008517E-001
  1.710612E+002, -1.927884E+002,  0.000000E+000, -3.597429E+000,  7.396690E-001,  8.457320E-001,  5.007672E-001
  1.715077E+002, -1.924323E+002,  0.000000E+000,  8.015422E+000,  9.449337E-001,  1.122914E+000,  5.009479E-001
  1.710217E+002, -1.904362E+002,  0.000000E+000,  1.941296E+001,  9.509732E-001,  1.336408E+000,  5.006084E-001
  1.691985E+002, -1.878997E+002,  0.000000E+000,  3.082847E+001,  8.859054E-001,  1.629862E+000,  5.001027E-001
  1.662857E+002, -1.849799E+002,  0.000000E+000,  4.189133E+001,  8.489556E-001,  1.865360E+000,  5.000507E-001
  1.630288E+002, -1.818226E+002,  0.000000E+000,  5.182032E+001,  7.488026E-001,  2.027525E+000,  5.002901E-001
  1.597148E+002, -1.781527E+002,  0.000000E+000,  6.036572E+001,  6.293306E-001,  2.102706E+000,  5.005138E-001
  1.562013E+002, -1.738278E+002,  0.000000E+000,  6.745369E+001,  5.346810E-001,  2.077590E+000,  5.004609E-001
  1.520303E+002, -1.692529E+002,  0.000000E+000,  7.309087E+001,  3.919583E-001,  1.959124E+000,  5.008611E-001
  1.472791E+002, -1.641169E+002,  0.000000E+000,  7.808997E+001,  2.501858E-001,  1.801122E+000,  5.005371E-001
  1.423327E+002, -1.585112E+002,  0.000000E+000,  8.283039E+001,  1.400126E-001,  1.618165E+000,  5.001917E-001
  1.541592E+002, -1.387220E+002,  0.000000E+000, -8.710842E+001, -2.239849E-001,  1.255650E+000,  5.006979E-001
  1.559205E+002, -1.391838E+002,  0.000000E+000,  8.551944E+001,  6.393358E-002,  1.690745E+000,  5.004098E-001
  1.686252E+002, -1.184489E+002,  0.000000E+000, -8.955834E+001, -3.573805E-001,  1.398553E+000,  5.000629E-001
  1.699063E+002, -1.182259E+002,  0.000000E+000,  8.845894E+001,  4.502817E-002,  1.708424E+000,  5.008705E-001
